t,x1,x2,y1,y2,s_boom,s_stick,s_bucket,v_boom,v_stick,v_bucket,a_boom,a_stick,a_bucket,yaw,yaw_rate,rs485_ok,adc_ok,imu_ok
288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0
388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,153.400,0.000,0.000,0,1,0
488,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
588,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
804,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
904,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1004,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1104,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1303,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1403,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1506,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1606,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1803,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
1903,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
2003,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
2106,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,0.000,0.000,1,1,0
2307,0.000,0.000,0.000,0.000,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,359.994,-0.045,1,1,1
2407,0.000,0.000,0.000,0.500,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.400,359.994,0.147,1,1,1
2507,0.000,0.000,0.000,0.500,88.350,121.550,123.480,0.000,0.000,0.000,20.000,121.560,153.200,0.157,3.006,1,1,1
2607,0.000,0.000,0.000,0.500,90.100,121.650,123.550,8.750,0.500,0.380,20.000,121.510,152.500,0.308,2.260,1,1,1
2807,0.000,0.000,0.000,0.500,90.100,121.650,123.550,8.750,0.500,0.380,20.000,121.510,152.600,0.567,1.226,1,1,1
2907,0.000,0.000,0.000,0.500,95.130,121.630,123.300,16.750,-0.080,-0.830,20.000,121.520,152.500,0.621,0.095,1,1,1
3007,0.000,0.000,0.000,0.500,95.130,121.630,123.300,16.750,-0.080,-0.830,20.000,121.520,152.600,0.645,0.173,1,1,1
3107,0.000,0.000,0.000,0.500,98.480,121.630,123.450,16.750,0.000,0.750,20.300,121.520,152.600,0.635,0.086,1,1,1
3307,0.000,0.000,0.000,0.500,98.480,121.630,123.450,16.750,0.000,0.750,21.300,121.520,152.600,0.620,-0.037,1,1,1
3407,0.000,0.000,0.000,0.500,103.450,121.630,123.500,16.580,0.000,0.170,23.200,121.520,152.600,0.616,0.262,1,1,1
3507,0.000,0.000,0.000,0.500,103.450,121.630,123.500,16.580,0.000,0.170,24.200,121.520,152.600,0.625,0.086,1,1,1
3607,0.000,0.000,0.000,0.500,106.800,121.630,123.450,16.750,0.000,-0.250,25.300,121.520,152.600,0.633,0.051,1,1,1
3807,0.000,0.000,0.000,0.500,106.800,121.630,123.450,16.750,0.000,-0.250,26.300,121.520,152.600,0.624,-0.107,1,1,1
3907,0.000,0.000,0.000,0.500,111.830,121.630,123.550,16.810,0.000,0.330,28.500,121.520,152.600,0.621,0.069,1,1,1
4007,0.000,0.000,0.000,0.500,111.830,121.630,123.550,16.810,0.000,0.330,29.600,121.520,152.600,0.623,-0.001,1,1,1
4107,0.000,0.000,0.000,0.500,115.200,121.630,123.580,16.790,0.000,0.120,30.500,121.520,152.600,0.628,0.086,1,1,1
4307,0.000,0.000,0.000,0.500,115.200,121.630,123.580,16.790,0.000,0.120,31.500,121.520,152.600,0.631,-0.002,1,1,1
4407,0.000,0.000,0.000,0.500,120.200,121.630,123.600,16.670,0.000,0.080,33.500,121.520,152.600,0.631,-0.072,1,1,1
4507,0.000,0.000,0.000,0.500,120.200,121.630,123.600,16.670,0.000,0.080,34.700,121.520,152.600,0.633,0.095,1,1,1
4607,0.000,0.000,0.000,0.500,123.530,121.630,123.600,16.630,0.000,0.000,35.500,121.520,152.600,0.633,0.033,1,1,1
4807,0.000,0.000,0.000,0.500,123.530,121.630,123.600,16.630,0.000,0.000,36.600,121.520,152.600,0.623,-0.107,1,1,1
4907,0.000,0.000,0.000,0.500,128.550,121.630,123.600,16.750,0.000,0.000,38.500,121.520,152.600,0.623,-0.072,1,1,1
5007,0.000,0.000,0.000,0.500,128.550,121.630,123.600,16.750,0.000,0.000,39.500,121.520,152.600,0.622,0.095,1,1,1
5107,0.000,0.000,0.000,0.500,131.930,121.630,123.600,16.880,0.000,0.000,40.500,121.520,152.600,0.624,0.174,1,1,1
5307,0.000,0.000,0.000,0.500,131.930,121.630,123.600,16.880,0.000,0.000,41.700,121.520,152.600,0.608,-0.160,1,1,1
5407,0.000,0.000,0.000,0.500,137.000,121.630,123.600,16.920,0.000,0.000,43.800,121.520,152.600,0.606,0.130,1,1,1
5507,0.000,0.000,0.000,0.500,137.000,121.630,123.600,16.920,0.000,0.000,44.900,121.520,152.600,0.605,-0.107,1,1,1
5607,0.000,0.000,0.000,0.500,140.380,121.630,123.600,16.880,0.000,0.000,46.100,121.520,152.600,0.607,0.068,1,1,1
5807,0.000,0.000,0.000,0.500,140.380,121.630,123.600,16.880,0.000,0.000,46.700,121.520,152.600,0.634,0.200,1,1,1
5907,0.000,0.000,0.000,0.500,145.450,121.630,123.630,16.920,0.000,0.080,49.000,121.520,152.600,0.636,0.147,1,1,1
6007,0.000,0.000,0.000,0.500,145.450,121.630,123.630,16.920,0.000,0.080,49.900,121.520,152.600,0.636,0.042,1,1,1
6107,0.000,0.000,0.000,0.500,148.780,121.630,123.630,16.630,0.000,0.000,51.000,121.520,152.600,0.638,-0.063,1,1,1
6307,0.000,0.000,0.000,0.500,148.780,121.630,123.630,16.630,0.000,0.000,51.800,121.520,152.600,0.657,0.147,1,1,1
6407,0.000,0.000,0.000,0.500,153.830,121.630,123.630,16.830,0.000,0.000,53.800,121.520,152.600,0.657,-0.160,1,1,1
6507,0.000,0.000,0.000,0.500,153.830,121.630,123.630,16.830,0.000,0.000,55.000,121.520,152.600,0.658,0.095,1,1,1
6607,0.000,0.000,0.000,0.000,157.200,121.630,123.630,16.880,0.000,0.000,56.000,121.520,152.500,0.657,-0.255,1,1,1
6807,0.000,0.000,0.000,0.000,157.200,121.630,123.630,16.880,0.000,0.000,56.800,121.520,152.500,0.675,0.112,1,1,1
6907,0.000,0.000,0.000,0.000,158.350,121.630,123.650,3.830,0.000,0.080,56.800,121.520,152.500,0.658,0.077,1,1,1
7007,0.000,0.000,0.000,0.000,158.350,121.630,123.650,3.830,0.000,0.080,56.800,121.520,152.500,0.665,-0.169,1,1,1
7107,0.000,0.000,0.000,0.000,158.350,121.630,123.650,0.000,0.000,0.000,56.800,121.520,152.500,0.654,-0.195,1,1,1
